signature,id,id_source,type,brand,category,subcategory,model,generation,version,name,years,photo_folder,quick_photo_1,quick_photo_2,photo_mode,photo_1,photo_2,article_file,article_exists
d48db3480dcff53620a6cf3e4251a220bcfdc56e,moto-kawasaki-z300-z400-z500-z300-2015-2017,excel,moto,Kawasaki,NAKED,Naked A2,Z300 / Z400 / Z500,Z300,-,Kawasaki Z300 / Z400 / Z500,2015–2017,assets/vehicles/kawasaki/moto-kawasaki-z300-z400-z500-z300-2015-2017/,assets/vehicles/_quick/moto-kawasaki-z300-z400-z500-z300-2015-2017-1.webp,assets/vehicles/_quick/moto-kawasaki-z300-z400-z500-z300-2015-2017-2.webp,,,,content/articles/kawasaki/moto-kawasaki-z300-z400-z500-z300-2015-2017.md,no
ebf618b2df88b30a6c381e7b53a463566afee1df,moto-kawasaki-z300-z400-z500-z400-2019-2023,excel,moto,Kawasaki,NAKED,Naked A2,Z300 / Z400 / Z500,Z400,-,Kawasaki Z300 / Z400 / Z500,2019 - 2023,assets/vehicles/kawasaki/moto-kawasaki-z300-z400-z500-z400-2019-2023/,assets/vehicles/_quick/moto-kawasaki-z300-z400-z500-z400-2019-2023-1.webp,assets/vehicles/_quick/moto-kawasaki-z300-z400-z500-z400-2019-2023-2.webp,,,,content/articles/kawasaki/moto-kawasaki-z300-z400-z500-z400-2019-2023.md,no
1256d8443cd15e0e175d76e7d438ed1fab01cb57,moto-kawasaki-z300-z400-z500-z500-2024,excel,moto,Kawasaki,NAKED,Naked A2,Z300 / Z400 / Z500,Z500,-,Kawasaki Z300 / Z400 / Z500,2024 -,assets/vehicles/kawasaki/moto-kawasaki-z300-z400-z500-z500-2024/,assets/vehicles/_quick/moto-kawasaki-z300-z400-z500-z500-2024-1.webp,assets/vehicles/_quick/moto-kawasaki-z300-z400-z500-z500-2024-2.webp,,,,content/articles/kawasaki/moto-kawasaki-z300-z400-z500-z500-2024.md,no
722f126602a2b13bf5d34b3f396771595a43e151,moto-kawasaki-z650-gen-1-2025,excel,moto,Kawasaki,NAKED,Naked media,Z650,Gen 1,-,Kawasaki Z650,2025 -,assets/vehicles/kawasaki/moto-kawasaki-z650-gen-1-2025/,assets/vehicles/_quick/moto-kawasaki-z650-gen-1-2025-1.webp,assets/vehicles/_quick/moto-kawasaki-z650-gen-1-2025-2.webp,,,,content/articles/kawasaki/moto-kawasaki-z650-gen-1-2025.md,no
68e157fae76897776e5c8175fc88bc5107cc1dfb,moto-kawasaki-z900-gen-1-2025-2025-dec,excel,moto,Kawasaki,NAKED,Hyper Naked,Z900,Gen 1,-,Kawasaki Z900,2025 - 2025 dec,assets/vehicles/kawasaki/moto-kawasaki-z900-gen-1-2025-2025-dec/,assets/vehicles/_quick/moto-kawasaki-z900-gen-1-2025-2025-dec-1.webp,assets/vehicles/_quick/moto-kawasaki-z900-gen-1-2025-2025-dec-2.webp,,,,content/articles/kawasaki/moto-kawasaki-z900-gen-1-2025-2025-dec.md,no
d55d4e74c574359251486a8fe1978755601242c4,moto-ktm-1290-super-duke-rr-gen-1-2023-2025,excel,moto,KTM,NAKED,Hyper Naked,1290 Super Duke RR,Gen 1,-,KTM 1290 Super Duke RR,2023 - 2025,assets/vehicles/ktm/moto-ktm-1290-super-duke-rr-gen-1-2023-2025/,assets/vehicles/_quick/moto-ktm-1290-super-duke-rr-gen-1-2023-2025-1.webp,assets/vehicles/_quick/moto-ktm-1290-super-duke-rr-gen-1-2023-2025-2.webp,,,,content/articles/ktm/moto-ktm-1290-super-duke-rr-gen-1-2023-2025.md,no
9e08260feb6321c5a91b73780415840eb006e521,moto-ktm-390-duke-gen-1-2013-2016,excel,moto,KTM,NAKED,Naked A2,390 Duke,Gen 1,-,KTM 390 Duke,2013 - 2016,assets/vehicles/ktm/moto-ktm-390-duke-gen-1-2013-2016/,assets/vehicles/_quick/moto-ktm-390-duke-gen-1-2013-2016-1.webp,assets/vehicles/_quick/moto-ktm-390-duke-gen-1-2013-2016-2.webp,,,,content/articles/ktm/moto-ktm-390-duke-gen-1-2013-2016.md,no
d96c60aff9eb8e7dab06a7f5c1f2e536ebfa5daa,moto-ktm-390-duke-gen-2-2017-2020,excel,moto,KTM,NAKED,Naked A2,390 Duke,Gen 2,-,KTM 390 Duke,2017 - 2020,assets/vehicles/ktm/moto-ktm-390-duke-gen-2-2017-2020/,assets/vehicles/_quick/moto-ktm-390-duke-gen-2-2017-2020-1.webp,assets/vehicles/_quick/moto-ktm-390-duke-gen-2-2017-2020-2.webp,,,,content/articles/ktm/moto-ktm-390-duke-gen-2-2017-2020.md,no
5af45c0b57da5f3c3561eb15adf79964645834a0,moto-ktm-390-duke-gen-2-restyling-2021-2023,excel,moto,KTM,NAKED,Naked A2,390 Duke,Gen 2 - restyling,-,KTM 390 Duke,2021 - 2023,assets/vehicles/ktm/moto-ktm-390-duke-gen-2-restyling-2021-2023/,assets/vehicles/_quick/moto-ktm-390-duke-gen-2-restyling-2021-2023-1.webp,assets/vehicles/_quick/moto-ktm-390-duke-gen-2-restyling-2021-2023-2.webp,,,,content/articles/ktm/moto-ktm-390-duke-gen-2-restyling-2021-2023.md,no
f504522f99385ec57e57fb9bea3d00abff9e7f07,moto-ktm-390-duke-gen-3-2024,excel,moto,KTM,NAKED,Naked A2,390 Duke,Gen 3,-,KTM 390 Duke,2024 -,assets/vehicles/ktm/moto-ktm-390-duke-gen-3-2024/,assets/vehicles/_quick/moto-ktm-390-duke-gen-3-2024-1.webp,assets/vehicles/_quick/moto-ktm-390-duke-gen-3-2024-2.webp,,,,content/articles/ktm/moto-ktm-390-duke-gen-3-2024.md,no
b625b29cf8372acc29c4bfdec9622b888d367392,moto-ktm-450-exc-f-gen-1-2025,excel,moto,KTM,OFF-ROAD COMPETICIÓN,Enduro,450 EXC-F,Gen 1,-,KTM 450 EXC-F,2025 -,assets/vehicles/ktm/moto-ktm-450-exc-f-gen-1-2025/,assets/vehicles/_quick/moto-ktm-450-exc-f-gen-1-2025-1.webp,assets/vehicles/_quick/moto-ktm-450-exc-f-gen-1-2025-2.webp,,,,content/articles/ktm/moto-ktm-450-exc-f-gen-1-2025.md,no
a3f2fdd2d49ad274178ab48cd143c6acc2857e6f,moto-ktm-rc-8c-gen-1-2024,excel,moto,KTM,SPORT,Superbike,RC 8C,Gen 1,-,KTM RC 8C,2024,assets/vehicles/ktm/moto-ktm-rc-8c-gen-1-2024/,assets/vehicles/_quick/moto-ktm-rc-8c-gen-1-2024-1.webp,assets/vehicles/_quick/moto-ktm-rc-8c-gen-1-2024-2.webp,,,,content/articles/ktm/moto-ktm-rc-8c-gen-1-2024.md,no
153a17e5839255d284584dc6412e0bb7c0662a0c,moto-ktm-smt-990-gen1-990-supermoto-t-2009-2010,excel,moto,KTM,TOURING,Sport Touring grande,SMT,990 Gen1,990 Supermoto T,KTM SMT 990 Supermoto T,2009 - 2010,assets/vehicles/ktm/moto-ktm-smt-990-gen1-990-supermoto-t-2009-2010/,assets/vehicles/_quick/moto-ktm-smt-990-gen1-990-supermoto-t-2009-2010-1.webp,assets/vehicles/_quick/moto-ktm-smt-990-gen1-990-supermoto-t-2009-2010-2.webp,,,,content/articles/ktm/moto-ktm-smt-990-gen1-990-supermoto-t-2009-2010.md,no
c0b0574a018fa731b01193f5239ae15099299e16,moto-ktm-smt-990-gen-1-2-990-supermoto-t-2011-2013,excel,moto,KTM,TOURING,Sport Touring grande,SMT,990 Gen 1.2,990 Supermoto T,KTM SMT 990 Supermoto T,2011 - 2013,assets/vehicles/ktm/moto-ktm-smt-990-gen-1-2-990-supermoto-t-2011-2013/,assets/vehicles/_quick/moto-ktm-smt-990-gen-1-2-990-supermoto-t-2011-2013-1.webp,assets/vehicles/_quick/moto-ktm-smt-990-gen-1-2-990-supermoto-t-2011-2013-2.webp,,,,content/articles/ktm/moto-ktm-smt-990-gen-1-2-990-supermoto-t-2011-2013.md,no
87f0acf26ac997cf5624908604a37c326c4e84a8,moto-ktm-smt-990-gen-2-990-smt-2026,excel,moto,KTM,TOURING,Sport Touring media,SMT,990 Gen 2,990 SMT,KTM SMT 990 SMT,2026 -,assets/vehicles/ktm/moto-ktm-smt-990-gen-2-990-smt-2026/,assets/vehicles/_quick/moto-ktm-smt-990-gen-2-990-smt-2026-1.webp,assets/vehicles/_quick/moto-ktm-smt-990-gen-2-990-smt-2026-2.webp,,,,content/articles/ktm/moto-ktm-smt-990-gen-2-990-smt-2026.md,no
7f8961bd14bcb0862b608ed518eca434b47b7297,moto-ktm-smt-890-gen1-890-smt-2023-2025,excel,moto,KTM,TOURING,Sport Touring media,SMT,890 Gen1,890 SMT,KTM SMT 890 SMT,2023 - 2025,assets/vehicles/ktm/moto-ktm-smt-890-gen1-890-smt-2023-2025/,assets/vehicles/_quick/moto-ktm-smt-890-gen1-890-smt-2023-2025-1.webp,assets/vehicles/_quick/moto-ktm-smt-890-gen1-890-smt-2023-2025-2.webp,,,,content/articles/ktm/moto-ktm-smt-890-gen1-890-smt-2023-2025.md,no
25f9f7d5dc553f66d68d3cea5baf973205829a09,moto-ktm-smt-890-gen1-2-890-smt-2026-2026,excel,moto,KTM,TOURING,Sport Touring media,SMT,890 Gen1.2,890 SMT,KTM SMT 890 SMT,2026 - 2026,assets/vehicles/ktm/moto-ktm-smt-890-gen1-2-890-smt-2026-2026/,assets/vehicles/_quick/moto-ktm-smt-890-gen1-2-890-smt-2026-2026-1.webp,assets/vehicles/_quick/moto-ktm-smt-890-gen1-2-890-smt-2026-2026-2.webp,,,,content/articles/ktm/moto-ktm-smt-890-gen1-2-890-smt-2026-2026.md,no
81ef8f623b38fb4a8404cad8ed8dcad644c911c4,moto-mondial-piega-452-gen-1-2024-2025-dec,excel,moto,Mondial,SPORT,Sport A2,Piega 452,Gen 1,-,Mondial Piega 452,2024 - 2025 dec,assets/vehicles/mondial/moto-mondial-piega-452-gen-1-2024-2025-dec/,assets/vehicles/_quick/moto-mondial-piega-452-gen-1-2024-2025-dec-1.webp,assets/vehicles/_quick/moto-mondial-piega-452-gen-1-2024-2025-dec-2.webp,,,,content/articles/mondial/moto-mondial-piega-452-gen-1-2024-2025-dec.md,no
08dcdc2cfc12c164d14f8ab26e7d90f16a1fef72,moto-morbidelli-mbp-f352-gen-1-2026,excel,moto,Morbidelli,NAKED,Naked A2,MBP F352,Gen 1,-,Morbidelli MBP F352,2026 -,assets/vehicles/morbidelli/moto-morbidelli-mbp-f352-gen-1-2026/,assets/vehicles/_quick/moto-morbidelli-mbp-f352-gen-1-2026-1.webp,assets/vehicles/_quick/moto-morbidelli-mbp-f352-gen-1-2026-2.webp,,,,content/articles/morbidelli/moto-morbidelli-mbp-f352-gen-1-2026.md,no
568de21aca98f934ef0bea64fe360c954b9d03e4,moto-morbidelli-mbp-m502n-gen-1-2024-2025-dec,excel,moto,Morbidelli,NAKED,Naked A2,MBP M502N,Gen 1,-,Morbidelli MBP M502N,2024 - 2025 dec,assets/vehicles/morbidelli/moto-morbidelli-mbp-m502n-gen-1-2024-2025-dec/,assets/vehicles/_quick/moto-morbidelli-mbp-m502n-gen-1-2024-2025-dec-1.webp,assets/vehicles/_quick/moto-morbidelli-mbp-m502n-gen-1-2024-2025-dec-2.webp,,,,content/articles/morbidelli/moto-morbidelli-mbp-m502n-gen-1-2024-2025-dec.md,no
cdcfd185990f60a044db3495f7eb5faac18d05d0,moto-norton-commando-961-mk1-2013-2016,excel,moto,Norton,NAKED,Retro-naked,Commando 961,Mk1,-,Norton Commando 961,2013 - 2016,assets/vehicles/norton/moto-norton-commando-961-mk1-2013-2016/,assets/vehicles/_quick/moto-norton-commando-961-mk1-2013-2016-1.webp,assets/vehicles/_quick/moto-norton-commando-961-mk1-2013-2016-2.webp,,,,content/articles/norton/moto-norton-commando-961-mk1-2013-2016.md,no
452549946657e3e544f97565e92170a480d2f42c,moto-qjmotor-srk-125-gen-1-r-2024,excel,moto,QJMotor,SPORT,Sport 125,SRK 125,Gen 1,R,QJMotor SRK 125 R,2024 -,assets/vehicles/qjmotor/moto-qjmotor-srk-125-gen-1-r-2024/,assets/vehicles/_quick/moto-qjmotor-srk-125-gen-1-r-2024-1.webp,assets/vehicles/_quick/moto-qjmotor-srk-125-gen-1-r-2024-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srk-125-gen-1-r-2024.md,no
b1ea8d2ad40a48e4d8b2c90b8196220c98e7538a,moto-qjmotor-srk-125-gen-1-s-2023,excel,moto,QJMotor,NAKED,Naked 125,SRK 125,Gen 1,S,QJMotor SRK 125 S,2023 -,assets/vehicles/qjmotor/moto-qjmotor-srk-125-gen-1-s-2023/,assets/vehicles/_quick/moto-qjmotor-srk-125-gen-1-s-2023-1.webp,assets/vehicles/_quick/moto-qjmotor-srk-125-gen-1-s-2023-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srk-125-gen-1-s-2023.md,no
42991831616af848f5208810a8a04a742bffbf72,moto-qjmotor-srk-400-gen-1-2022-2024,excel,moto,QJMotor,NAKED,Naked A2,SRK 400,Gen 1,-,QJMotor SRK 400,2022 - 2024,assets/vehicles/qjmotor/moto-qjmotor-srk-400-gen-1-2022-2024/,assets/vehicles/_quick/moto-qjmotor-srk-400-gen-1-2022-2024-1.webp,assets/vehicles/_quick/moto-qjmotor-srk-400-gen-1-2022-2024-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srk-400-gen-1-2022-2024.md,no
055cece0d2cfeff3c4f75b122f9bf6a832dd88b3,moto-qjmotor-srk-600-gen-1-2025-2025-dec,excel,moto,QJMotor,NAKED,Naked A2,SRK 600,Gen 1,-,QJMotor SRK 600,2025 - 2025 dec,assets/vehicles/qjmotor/moto-qjmotor-srk-600-gen-1-2025-2025-dec/,assets/vehicles/_quick/moto-qjmotor-srk-600-gen-1-2025-2025-dec-1.webp,assets/vehicles/_quick/moto-qjmotor-srk-600-gen-1-2025-2025-dec-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srk-600-gen-1-2025-2025-dec.md,no
e0b96cf185f2c186a366bea9ae41adca6ac8f421,moto-qjmotor-srk-600-gen-1-2025,excel,moto,QJMotor,NAKED,Naked media,SRK 600,Gen 1,-,QJMotor SRK 600,2025 -,assets/vehicles/qjmotor/moto-qjmotor-srk-600-gen-1-2025/,assets/vehicles/_quick/moto-qjmotor-srk-600-gen-1-2025-1.webp,assets/vehicles/_quick/moto-qjmotor-srk-600-gen-1-2025-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srk-600-gen-1-2025.md,no
a11883dcc4a23bfe060e7c4961b1163310c7ffb0,moto-qjmotor-srk-700-gen-1-2023-2024,excel,moto,QJMotor,NAKED,Naked media,SRK 700,Gen 1,-,QJMotor SRK 700,2023 - 2024,assets/vehicles/qjmotor/moto-qjmotor-srk-700-gen-1-2023-2024/,assets/vehicles/_quick/moto-qjmotor-srk-700-gen-1-2023-2024-1.webp,assets/vehicles/_quick/moto-qjmotor-srk-700-gen-1-2023-2024-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srk-700-gen-1-2023-2024.md,no
0bbf764218597bfa308b5873d2dd198912b2a27a,moto-qjmotor-srk-700-gen-1-2023,excel,moto,QJMotor,NAKED,Naked media,SRK 700,Gen 1,-,QJMotor SRK 700,2023 -,assets/vehicles/qjmotor/moto-qjmotor-srk-700-gen-1-2023/,assets/vehicles/_quick/moto-qjmotor-srk-700-gen-1-2023-1.webp,assets/vehicles/_quick/moto-qjmotor-srk-700-gen-1-2023-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srk-700-gen-1-2023.md,no
3eafa8ad79b94a44855e7e53b53ccb9c09e73851,moto-qjmotor-srt-300dx-gen-1-2026,excel,moto,QJMotor,ADVENTURE,Trail A2,SRT 300DX,Gen 1,-,QJMotor SRT 300DX,2026 -,assets/vehicles/qjmotor/moto-qjmotor-srt-300dx-gen-1-2026/,assets/vehicles/_quick/moto-qjmotor-srt-300dx-gen-1-2026-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-300dx-gen-1-2026-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-300dx-gen-1-2026.md,no
50d30d8a8d8255ae7ed796f4fdc32aca1481726e,moto-qjmotor-srt-550-gen-1-2022-2024,excel,moto,QJMotor,ADVENTURE,Trail A2,SRT 550,Gen 1,-,QJMotor SRT 550,2022 - 2024,assets/vehicles/qjmotor/moto-qjmotor-srt-550-gen-1-2022-2024/,assets/vehicles/_quick/moto-qjmotor-srt-550-gen-1-2022-2024-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-550-gen-1-2022-2024-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-550-gen-1-2022-2024.md,no
75e9220c9e597f9b28cd7c139b244d37836272bd,moto-qjmotor-srt-550-gen-1-x-2023-2024,excel,moto,QJMotor,ADVENTURE,Trail A2,SRT 550,Gen 1,X,QJMotor SRT 550 X,2023 - 2024,assets/vehicles/qjmotor/moto-qjmotor-srt-550-gen-1-x-2023-2024/,assets/vehicles/_quick/moto-qjmotor-srt-550-gen-1-x-2023-2024-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-550-gen-1-x-2023-2024-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-550-gen-1-x-2023-2024.md,no
9b6ab703ffb2b663eb7ffa297ea8df7dd90145c1,moto-qjmotor-srt-600sx-trail-gen-1-2025,excel,moto,QJMotor,ADVENTURE,Trail media,SRT 600SX Trail,Gen 1,-,QJMotor SRT 600SX Trail,2025 -,assets/vehicles/qjmotor/moto-qjmotor-srt-600sx-trail-gen-1-2025/,assets/vehicles/_quick/moto-qjmotor-srt-600sx-trail-gen-1-2025-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-600sx-trail-gen-1-2025-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-600sx-trail-gen-1-2025.md,no
5789fe51a3ef5a63f5a4821b84c6f73311d7312a,moto-qjmotor-srt-700-gen-1-on-road-2023,excel,moto,QJMotor,ADVENTURE,Crossover,SRT 700,Gen 1,On Road,QJMotor SRT 700 On Road,2023 -,assets/vehicles/qjmotor/moto-qjmotor-srt-700-gen-1-on-road-2023/,assets/vehicles/_quick/moto-qjmotor-srt-700-gen-1-on-road-2023-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-700-gen-1-on-road-2023-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-700-gen-1-on-road-2023.md,no
86d64684f05ebbecddc0d97309d150ee83c65c8c,moto-qjmotor-srt-700-gen-1-x-trail-2023,excel,moto,QJMotor,ADVENTURE,Trail media,SRT 700,Gen 1,X Trail,QJMotor SRT 700 X Trail,2023 -,assets/vehicles/qjmotor/moto-qjmotor-srt-700-gen-1-x-trail-2023/,assets/vehicles/_quick/moto-qjmotor-srt-700-gen-1-x-trail-2023-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-700-gen-1-x-trail-2023-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-700-gen-1-x-trail-2023.md,no
8093e728b87682886be932f220754f6c5a475178,moto-qjmotor-srt-800-gen-1-2022-2024,excel,moto,QJMotor,ADVENTURE,Trail media,SRT 800,Gen 1,-,QJMotor SRT 800,2022 - 2024,assets/vehicles/qjmotor/moto-qjmotor-srt-800-gen-1-2022-2024/,assets/vehicles/_quick/moto-qjmotor-srt-800-gen-1-2022-2024-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-800-gen-1-2022-2024-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-800-gen-1-2022-2024.md,no
3f21c418f2025e69e2803750d5f9c11d31200d2e,moto-qjmotor-srt-800-gen-1-x-2022-2024,excel,moto,QJMotor,ADVENTURE,Trail media,SRT 800,Gen 1,X,QJMotor SRT 800 X,2022 - 2024,assets/vehicles/qjmotor/moto-qjmotor-srt-800-gen-1-x-2022-2024/,assets/vehicles/_quick/moto-qjmotor-srt-800-gen-1-x-2022-2024-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-800-gen-1-x-2022-2024-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-800-gen-1-x-2022-2024.md,no
90ee3acee2ee9fb96015109d709736aa8f8a27f3,moto-qjmotor-srt-900-gen-1-on-road-2025,excel,moto,QJMotor,ADVENTURE,Crossover,SRT 900,Gen 1,On Road,QJMotor SRT 900 On Road,2025 -,assets/vehicles/qjmotor/moto-qjmotor-srt-900-gen-1-on-road-2025/,assets/vehicles/_quick/moto-qjmotor-srt-900-gen-1-on-road-2025-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-900-gen-1-on-road-2025-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-900-gen-1-on-road-2025.md,no
88512117b484f0e329b70ccd6474561e10d7c7f9,moto-qjmotor-srt-900-gen-1-x-trail-2025,excel,moto,QJMotor,ADVENTURE,Gran Adventure,SRT 900,Gen 1,X Trail,QJMotor SRT 900 X Trail,2025 -,assets/vehicles/qjmotor/moto-qjmotor-srt-900-gen-1-x-trail-2025/,assets/vehicles/_quick/moto-qjmotor-srt-900-gen-1-x-trail-2025-1.webp,assets/vehicles/_quick/moto-qjmotor-srt-900-gen-1-x-trail-2025-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srt-900-gen-1-x-trail-2025.md,no
6fbd5179b24367234bab45f1ff066f60b8fd86fb,moto-qjmotor-srv-300-gen-1-2023,excel,moto,QJMotor,CUSTOM,Custom A2,SRV 300,Gen 1,-,QJMotor SRV 300,2023 -,assets/vehicles/qjmotor/moto-qjmotor-srv-300-gen-1-2023/,assets/vehicles/_quick/moto-qjmotor-srv-300-gen-1-2023-1.webp,assets/vehicles/_quick/moto-qjmotor-srv-300-gen-1-2023-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srv-300-gen-1-2023.md,no
6a7b1a491f64e6091ac8324f697c5ba1fb46be58,moto-qjmotor-srv-550-gen-1-2023,excel,moto,QJMotor,NAKED,Retro-naked,SRV 550,Gen 1,-,QJMotor SRV 550,2023 -,assets/vehicles/qjmotor/moto-qjmotor-srv-550-gen-1-2023/,assets/vehicles/_quick/moto-qjmotor-srv-550-gen-1-2023-1.webp,assets/vehicles/_quick/moto-qjmotor-srv-550-gen-1-2023-2.webp,,,,content/articles/qjmotor/moto-qjmotor-srv-550-gen-1-2023.md,no
96636f91b633d0fc68ceef42d2cfeb8a5bc3801c,moto-suzuki-bandit-600-650-600-i-bandit-n-1995-1999,excel,moto,Suzuki,NAKED,Naked media,Bandit 600 / 650,600 I,Bandit N,Suzuki Bandit 600 / 650 Bandit N,1995 - 1999,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-600-i-bandit-n-1995-1999/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-i-bandit-n-1995-1999-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-i-bandit-n-1995-1999-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-600-i-bandit-n-1995-1999.md,no
695f8454b5cd0598e728ef853ad2f3b715543735,moto-suzuki-bandit-600-650-600-i-s-bandit-1995-1999,excel,moto,Suzuki,TOURING,Sport Touring media,Bandit 600 / 650,600 I,S Bandit,Suzuki Bandit 600 / 650 S Bandit,1995 - 1999,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-600-i-s-bandit-1995-1999/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-i-s-bandit-1995-1999-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-i-s-bandit-1995-1999-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-600-i-s-bandit-1995-1999.md,no
3a6bc541d5ce84cca6634b538fabfb0f65427681,moto-suzuki-bandit-600-650-600-ii-bandit-n-2000-2004,excel,moto,Suzuki,NAKED,Naked media,Bandit 600 / 650,600 II,Bandit N,Suzuki Bandit 600 / 650 Bandit N,2000 - 2004,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-600-ii-bandit-n-2000-2004/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-ii-bandit-n-2000-2004-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-ii-bandit-n-2000-2004-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-600-ii-bandit-n-2000-2004.md,no
037a321cc8d71a86068538fd7a604ebd7b756978,moto-suzuki-bandit-600-650-600-ii-s-bandit-2000-2004,excel,moto,Suzuki,TOURING,Sport Touring media,Bandit 600 / 650,600 II,S Bandit,Suzuki Bandit 600 / 650 S Bandit,2000 - 2004,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-600-ii-s-bandit-2000-2004/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-ii-s-bandit-2000-2004-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-600-ii-s-bandit-2000-2004-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-600-ii-s-bandit-2000-2004.md,no
6eeb5edfc0f4d7e3eeaefa796ef6d53f89cbc474,moto-suzuki-bandit-600-650-650-i-bandit-n-2005-2006,excel,moto,Suzuki,NAKED,Naked media,Bandit 600 / 650,650 I,Bandit N,Suzuki Bandit 600 / 650 Bandit N,2005 - 2006,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-650-i-bandit-n-2005-2006/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-i-bandit-n-2005-2006-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-i-bandit-n-2005-2006-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-650-i-bandit-n-2005-2006.md,no
155d45f9abedac8f4a73928e73708f28c96e0723,moto-suzuki-bandit-600-650-650-i-s-bandit-2005-2006,excel,moto,Suzuki,TOURING,Sport Touring media,Bandit 600 / 650,650 I,S Bandit,Suzuki Bandit 600 / 650 S Bandit,2005 - 2006,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-650-i-s-bandit-2005-2006/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-i-s-bandit-2005-2006-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-i-s-bandit-2005-2006-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-650-i-s-bandit-2005-2006.md,no
c076dde7713f3f0cb52f30d9136134521be4faba,moto-suzuki-bandit-600-650-650-ii-bandit-n-2007-2016,excel,moto,Suzuki,NAKED,Naked media,Bandit 600 / 650,650 II,Bandit N,Suzuki Bandit 600 / 650 Bandit N,2007 - 2016,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-650-ii-bandit-n-2007-2016/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-ii-bandit-n-2007-2016-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-ii-bandit-n-2007-2016-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-650-ii-bandit-n-2007-2016.md,no
a5cbb6422d1f8c6d0c9e7ff49ac01badfdf873ee,moto-suzuki-bandit-600-650-650-ii-s-bandit-2007-2016,excel,moto,Suzuki,TOURING,Sport Touring media,Bandit 600 / 650,650 II,S Bandit,Suzuki Bandit 600 / 650 S Bandit,2007 - 2016,assets/vehicles/suzuki/moto-suzuki-bandit-600-650-650-ii-s-bandit-2007-2016/,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-ii-s-bandit-2007-2016-1.webp,assets/vehicles/_quick/moto-suzuki-bandit-600-650-650-ii-s-bandit-2007-2016-2.webp,,,,content/articles/suzuki/moto-suzuki-bandit-600-650-650-ii-s-bandit-2007-2016.md,no
